ngram,freq
SWA,-8.038742444206406
ARI,-7.88160169971189
RIF,-9.380424223649806
OUS,-6.780533700285036
STI,-6.930721209054785
TIL,-7.643605872453052
ILL,-6.578208007627816
LLT,-7.34374740355798
LTR,-10.676567487775399
TRY,-8.477429034256895
RYT,-7.898605297474474
YTO,-7.645268383226665
TOD,-7.982406398833856
ODE,-8.294470331853619
DEF,-8.994007310512336
EFE,-7.9765958072383905
FEN,-9.303288494767578
END,-7.15937666571909
NDT,-6.264605489695715
DTH,-5.665702335041193
HEI,-6.8456797406599295
EIN,-6.753229429344367
INF,-7.9536852977178585
NFA,-9.098655828988072
MIE,-10.393205076468135
IES,-7.862812002868524
ESA,-6.458328335350912
SAN,-6.239815953412271
NDH,-6.95212120266672
DHO,-8.540566370527298
HOR,-7.7738205124515805
ORR,-8.307291020282682
RRO,-8.336753053012997
ROR,-7.84132780057395
ORS,-7.331514835122346
RSP,-9.223581752156836
SPE,-7.320030876940664
PER,-6.882629287669453
ERP,-8.256965936395165
RPE,-9.394676246357006
PET,-8.103692065041441
ETR,-7.9039787655356175
TRA,-7.2951037702701935
RAT,-7.472980355422289
TED,-6.4409628555571175
EDB,-7.333340208309444
DBY,-7.7615965708658665
BYT,-7.869036089351526
YTH,-6.577635761546392
ATA,-6.768344797855582
TAN,-6.438968836950253
ANT,-6.5583717097311185
NTI,-7.149699992299203
TIC,-7.67054352818486
ICH,-6.6667296049279186
CHR,-9.516654673243494
HRI,-9.781183440720557
RIS,-7.556940624019022
IST,-6.669861458411712
TIR,-9.277424984177658
IRE,-7.598937464277471
REA,-6.241040943357207
EAL,-7.2980389059259565
ALL,-6.046872911924223
LLY,-7.376906525332666
LYB,-8.389621288665808
YBE,-8.263119801969543
BEL,-8.575803176626742
ELI,-7.224939252486352
LIE,-7.9235658988109225
IEV,-8.818116644048672
EVE,-6.408559431502458
VEH,-8.447294927412822
EHE,-6.88069092691523
EIS,-7.844368857149729
ISA,-7.511529025539524
IWI,-9.423804519280031
WIL,-7.652784076223902
LLH,-8.310522040864127
LHA,-9.479515126294036
HAV,-6.873743774312245
AVE,-6.68630711685152
VEN,-7.212989083115693
NOT,-5.947655046111836
OTH,-5.866066634484095
HIN,-6.2662801813159215
ING,-4.781642323908701
NGM,-8.351816099324093
GMO,-9.687154491072281
MOR,-7.250957880458677
ORE,-6.622386611901719
RET,-6.8334142087075165
ETO,-6.642632053348858
ODO,-8.410861025166719
DOW,-7.742160512488748
OWI,-7.771930152720412
WIT,-5.917197362089593
ITH,-5.833467062657099
THY,-9.050035141981999
HYO,-9.277424984177658
OUA,-8.508499494730636
UAN,-9.846661370100064
NDY,-9.053430730983136
DYO,-8.475518814000775
UAR,-8.25390314686462
NOL,-8.97495911554164
OLO,-7.79775655228031
LON,-7.341902951759333
ONG,-7.27422134090937
NGE,-7.18267567459607
GER,-7.8222796056032555
ERM,-7.912636828278732
RMY,-8.0828579781386
MYF,-9.631065024421238
YFR,-9.000438200842627
FRI,-8.423462452044722
RIE,-7.15937666571909
IEN,-7.830255719673264
NDN,-8.138501469707302
DNO,-6.696241503954239
YFA,-9.41400051918341
FAI,-8.778585805292035
AIT,-8.396651194594066
THF,-9.555226948029732
HFU,-10.393205076468135
FUL,-7.615758045077277
ULS,-9.549624692481062
LSL,-11.645968044963503
SLA,-8.796839245601387
LAV,-10.036530132529402
VEA,-8.234220452406195
EAS,-6.77843359450792
ASY,-9.41400051918341
SYO,-8.783767164034034
OUC,-8.947050327424565
UCA,-9.916728932716781
CAL,-7.763467478801678
LYO,-8.2755423219681
OUR,-6.797851680365022
URS,-7.962786611964204
RSE,-7.207067127720229
SEL,-6.831200185662886
ELF,-7.138110041450409
LFB,-9.916728932716781
FBU,-10.092619599180445
UTH,-7.569972621409598
THO,-6.508566615317784
HOW,-7.126157707926567
OWD,-8.518410378630088
WDO,-9.949518755539772
DOY,-9.18018243662228
OYO,-8.353503863437812
DOI,-9.239842273028616
OIS,-8.810084472351408
ISE,-7.289842138721778
SEE,-7.048555141771875
EEI,-8.965569375191802
EIH,-10.626136634148507
IHA,-8.577915109829885
VEF,-9.443705673597325
EFR,-7.468090370128096
RIG,-7.965074942482216
IGH,-6.712148348035407
GHT,-6.3269571824634845
HTE,-8.240235508135955
TEN,-7.041707363358252
ENE,-6.732978990469119
NED,-6.814024539610623
EDY,-9.22762216169384
USI,-8.432561695899837
SIT,-7.144644369802022
ITD,-9.706572576929382
TDO,-8.356887961422053
OWN,-7.038527710440872
WNA,-9.000438200842627
NAN,-7.017436509062237
DTE,-9.500568535491869
LTH,-7.209216510600374
HEN,-6.544993583784942
NEW,-7.481419224068153
EWS,-8.5244044025703
WSI,-10.28266320206831
ITW,-7.504277362144203
TWA,-7.237033957369697
WAS,-5.812753477433719
ASI,-7.1021898205762755
SIN,-6.647528023961065
INJ,-10.488515256272459
NJU,-10.083050148164295
JUL,-10.28266320206831
ULY,-10.642665936099718
LYA,-7.20438687953303
YAN,-7.017436509062237
HES,-5.929389008785774
ESP,-7.724895204015438
PEA,-7.518100790702758
EAK,-8.273981041401148
AKE,-7.531375321911454
KER,-9.338847796804066
ERW,-7.515905400139323
RWA,-8.183077094296006
AST,-6.599322313344214
STH,-6.26502389974366
HEW,-6.4327630332433445
EWE,-7.624683053610907
LLK,-10.306193699478504
LKN,-10.488515256272459
KNO,-7.454936840228354
ANN,-7.935727463850198
NNA,-8.445441358763498
PAV,-9.474320309416932
AVL,-9.458895839091301
VLO,-9.3298387268617
LOV,-7.686887978052759
OVN,-8.607960288261273
VNA,-8.487035256062335
NAS,-8.04492675581519
ASC,-8.434391522576913
SCH,-8.677887302740022
CHE,-7.430479099382313
HER,-5.127424318051387
ERE,-5.493235350259398
RER,-8.565309900910902
RMA,-8.213448192172306
MAI,-8.49868587328231
AID,-6.633818746036031
IDO,-8.487035256062335
DOF,-7.359251590093946
OFH,-7.267926613400584
FHO,-9.63714407049762
HON,-8.384381102002251
ONO,-7.228223327687541
NOR,-7.879496435776428
ORA,-7.53583961504014
RAN,-6.548877083811339
NDF,-7.950293547716737
DFA,-8.95318531599208
FAV,-10.092619599180445
AVO,-9.036566924931131
VOR,-9.63714407049762
ORI,-7.569972621409598
RIT,-7.812398102273258
ITE,-7.275944983967535
TEO,-9.02327769281245
EOF,-6.556969774831658
HEE,-6.994174542891069
EEM,-7.366150331785102
EMP,-7.742160512488748
MPR,-8.820808435714383
PRE,-7.015218721504282
RES,-6.223223100040413
ESS,-6.038996876237893
SSM,-8.08157014795417
SMA,-7.479302821161776
MAR,-7.299215376649886
ARY,-7.439242215790438
RYA,-8.273981041401148
YAF,-9.505901881467231
AFE,-9.003669221424072
FED,-10.446551057173426
EDO,-6.904996317816349
DOR,-8.839856630685077
ORO,-8.154985359428991
ROV,-8.299258848585417
NAW,-9.013425396369437
AWI,-8.62554315881914
THT,-7.523978838486949
HTH,-6.94631446714708
ESE,-6.967631888807834
SEW,-8.38787150694202
EWO,-7.499232306398375
WOR,-7.489929913736062
ORD,-7.172772023151327
RDS,-7.948038755329648
DSS,-9.869476047866236
SSH,-7.734854543918197
SHE,-5.897154265558554
HEG,-7.4501340865711185
EGR,-8.36028355042319
GRE,-7.713251543583375
REE,-7.475785406349897
EET,-7.9169941336476874
ETE,-7.873207106868864
EDP,-8.110292749072794
DPR,-7.847419189967352
CEV,-9.153514189540118
EVA,-8.565309900910902
VAS,-8.768302938336452
SIL,-8.00123048407949
ILI,-7.60931679897442
LIK,-7.854573027323971
IKU,-12.252103848533817
KUR,-10.380301671632227
URA,-8.526410421297165
RAG,-8.69913957839968
AGI,-8.540566370527298
GIN,-7.295690108604201
INA,-7.083041317843043
NAM,-8.506529050743337
AMA,-8.331782040290976
MAN,-6.343568114341756
ANO,-7.456313302937077
NOF,-7.476487900231966
FHI,-7.715034075249658
HIG,-8.902199761259213
GHR,-11.126092585677593
HRA,-10.294359241831502
ANK,-8.418042384575383
NKA,-9.522074740712833
KAN,-8.711144524496504
NDI,-6.8289910536893474
DIM,-9.231678962389456
IMP,-7.7738205124515805
MPO,-8.502599772603446
POR,-8.112945270521925
ORT,-6.755960738655861
RTA,-8.008381885237116
ANC,-7.228771723643155
CEW,-8.386124781607078
EWH,-7.045810400798955
WHO,-6.614639254915265
OWA,-7.473680880844982
HEF,-6.708881438890058
EFI,-7.6765341323220175
FIR,-7.623054388755783
IRS,-7.762531587296773
RST,-7.086365946884921
STT,-8.102377140460133
TTO,-7.068916789239412
TOA,-7.654461928966518
OAR,-9.260546946390308
ARR,-7.627948362634646
RRI,-7.6304043605945155
RIV,-8.35519448091572
IVE,-6.9512896017871935
EAT,-6.913364567486866
ATH,-6.420954777957176
ERR,-6.764889369400162
RRE,-6.807523975007529
REC,-7.328479931427192
ECE,-7.9765958072383905
CEP,-8.502599772603446
EPT,-8.188791395559445
PTI,-8.842607664056967
TIO,-6.27342907635423
ION,-6.000521147320264
NAH,-9.941219952725078
AHA,-8.984437859496184
HAD,-6.11635859853735
ADH,-8.781173128856988
DHA,-7.593392895617696
ADA,-7.835273291665244
DAC,-9.149761839921569
ACO,-8.5244044025703
COU,-6.655844720596385
OUG,-6.959636895663957
UGH,-6.773550431682848
GHF,-11.404805988146615
HFO,-9.908696761019517
FOR,-5.939159849390764
RSO,-7.718608699252617
SOM,-7.067048502848241
OME,-6.369245820397509
MED,-7.314636797334994
EDA,-6.268377497520958
DAY,-7.786195729879234
AYS,-7.658668918764147
YSS,-9.983420307215454
EWA,-6.611379509844753
ASA,-7.016548803722096
SAS,-8.049901890455304
ASS,-6.856962297350241
SAI,-6.748467515584124
IDS,-8.763200886452557
DSU,-8.839856630685077
SUF,-9.45380676958383
UFF,-8.971819395536974
FFE,-8.021627111987137
FER,-8.133066673721345
NGF,-8.036279388774007
GFR,-9.157280672335595
FRO,-6.657702306269856
ROM,-6.763510534297188
OML,-10.88686289661176
MLA,-11.518134673453618
LAG,-8.947050327424565
AGR,-8.496734653151048
GRI,-9.3298387268617
RIP,-10.183133606721277
IPP,-9.809756813164613
PPE,-7.666286391061542
PEG,-12.539785920985599
PEB,-12.434425405327772
EBE,-7.3871367935834815
BEI,-8.373982394781352
NGT,-6.261681511004279
GTH,-6.73968367532372
ENA,-7.378179599979465
ANE,-8.111618130313861
EWW,-9.033228023665616
WWO,-10.729677313089347
RDI,-8.333436300387003
DIN,-6.434001116848319
INS,-7.261671261755081
NST,-7.565353675553303
STP,-9.268950357186688
TPE,-9.207581410810395
ERS,-5.989181889833075
RSB,-8.601445607240079
BUR,-8.471709285584108
URG,-8.916927567969456
RGU,-9.992078369958568
GUS,-10.073571404209751
USE,-7.0421624259372075
SED,-6.942187346142429
ONL,-7.450818783619436
NLY,-7.1619387988142575
YBY,-10.092619599180445
EEL,-8.011976856154975
LIT,-7.344362977600195
TEA,-7.840316166699106
LHE,-8.831648650267248
INV,-8.876224274855952
NVI,-9.063687231150325
VIT,-8.580031512736262
ITA,-7.477190887958632
ATI,-6.395361879420512
ONS,-6.613156235215905
SWI,-7.678252345803154
HOU,-6.393932627152436
OUT,-6.391792571645391
UTE,-7.983572579724038
TEX,-9.187934413426598
EXC,-8.341748900206369
XCE,-9.11299299213448
ONW,-7.954818442315027
NWR,-11.210649973705657
WRI,-9.153514189540118
ITT,-7.30098268196997
ENI,-7.1406181942576215
NIN,-6.642326849623004
NFR,-8.452876337251016
FRE,-7.261104528954421
ENC,-6.83785701497872
NCH,-7.374999947062085
HAN,-6.718714359806298
NDD,-7.908298426680134
DDE,-7.573838107475176
DEL,-8.925869505345117
LIV,-8.62554315881914
VER,-6.170836684683959
RED,-6.529336073966536
BYA,-8.962458952777409
YAS,-8.24628696381931
SCA,-8.145336766313159
CAR,-7.918086433046296
ARL,-8.621118372838785
RLE,-9.260546946390308
LET,-7.150714191169098
ETL,-9.957887005210289
TLI,-8.694377664639436
IED,-7.385852271891125
EDF,-7.7900345061864
DFO,-7.9435443657418086
FOO,-8.87907734383836
OOT,-8.477429034256895
OTM,-9.13120843202582
TMA,-8.421652496799483
NTH,-5.850601331472538
ATM,-8.32848170726232
TMO,-8.452876337251016
ORN,-8.181653606511153
RNI,-8.210515638751028
NGR,-7.870077213859936
GRA,-7.932395978259194
ANA,-7.378816745588785
ASF,-8.703924276523017
SFO,-8.047411229142853
FOL,-8.703924276523017
OLL,-8.198870674554149
LLO,-7.429808183557079
LOW,-7.642775652397063
OWS,-8.07260147797141
SIF,-8.418042384575383
OUH,-8.994007310512336
UHA,-9.46401093975807
NGB,-7.9662210744128386
GBE,-9.063687231150325
BET,-8.101063942635172
ETT,-7.594183097160197
ERT,-6.653373295180271
RTO,-7.677392870030435
DOC,-9.285972044756118
OCO,-8.559066384271217
OUN,-6.367621501673975
UNT,-7.108006608668861
NTO,-6.540022571062922
TOR,-7.00157714582213
ORP,-9.081018687501965
RPR,-8.48510661515593
CEA,-7.0367152949017004
DIF,-8.490903732840255
IFT,-8.434391522576913
HEP,-6.874128463680328
EPR,-7.2594062551242295
PRO,-7.358626785325104
ROS,-7.239803275118501
OSP,-9.157280672335595
PEC,-7.967368521469315
ECT,-7.234824011718893
CTO,-8.368823311971326
TOF,-6.88069092691523
OFS,-8.17315497178969
FSP,-10.824987492893673
PEN,-7.794853792622349
NGA,-6.677418169434273
GAN,-7.171217215893304
NEV,-8.063712530554165
NGW,-7.667136369863246
GWI,-8.636691546301755
APO,-8.057411312477434
POO,-10.092619599180445
OOR,-8.363690708744805
NVA,-10.259673683843612
VAL,-8.62554315881914
ALI,-7.9335052407134805
LID,-10.092619599180445
IDI,-8.398416420118634
DIS,-7.3743652279039935
ISN,-8.372259741469907
SNO,-7.338836405351353
OTT,-8.010777095963071
TOO,-7.306896359760017
OTE,-8.200318900730514
RIB,-8.864892708846403
IBL,-8.005992397839735
BLE,-6.9808151543737
LEI,-8.723295342279016
ISH,-6.797138921959935
SHA,-6.593783747954374
HAL,-7.835273291665244
LLB,-8.629987610579564
LBE,-8.876224274855952
BEV,-11.404805988146615
ERY,-6.9459009877117905
RYC,-9.726375204225562
YCH,-8.934892122944754
HAR,-7.7653418935960286
ARM,-7.369933438440806
RME,-8.091919528816174
EDT,-5.971395948407102
DTO,-6.408559431502458
TOS,-7.367409777795409
OSE,-6.998522375827172
EEY,-9.884980234402201
EYO,-7.659512444752586
UTO,-8.013178057500609
TON,-7.146663552719252
ONI,-7.930181137929641
NIG,-8.738073936375136
HTB,-9.443705673597325
TBE,-7.61656612592933
ETW,-8.256965936395165
TWE,-7.950293547716737
WEE,-8.730657338720086
EEN,-6.760071741362384
NDA,-6.764199714200414
DAN,-6.4921511024105625
NNE,-8.088025948297043
NET,-8.305679416388339
ESC,-8.264664203820917
ERH,-7.247039599487017
RHE,-7.703504014034121
HEA,-6.337925395385909
EAV,-8.425275689168904
ENS,-7.37373091135878
SWH,-7.491355430727283
WHA,-6.8580975860246856
TAV,-10.952820864403558
AVI,-8.019205803298126
VIR,-10.367562645854797
IRU,-11.692488060598395
RUL,-10.000812049927323
ULE,-9.334333116449539
LEN,-7.502112078006986
ENT,-5.64230546994456
NTA,-7.413839780378349
TTA,-8.52842047222519
TAC,-8.28812110417496
ACK,-7.512257092553847
CKR,-10.975810382628255
KRE,-10.393205076468135
REP,-7.296276790932557
EPL,-7.9235658988109225
PLI,-8.469809949780457
CEN,-8.481260456568451
OTI,-7.9435443657418086
TIN,-6.342210955119647
INT,-6.044520365048591
HEL,-6.917776044462748
ELE,-7.5746130009661
LEA,-6.852057552562004
STD,-9.458895839091301
TDI,-8.867713585188044
ISC,-7.8232731476621336
SCO,-7.150714191169098
CON,-6.576206577367152
ONC,-7.836279834276645
CER,-7.652784076223902
ISR,-8.659368254972783
SRE,-7.937954636263022
ONH,-7.742160512488748
NHE,-7.389710797578654
HEH,-6.582510323169876
EHA,-6.691101756051038
ADJ,-9.039917011816414
DJU,-8.810084472351408
STE,-6.9430114088178225
NTE,-6.769383758988002
EDW,-7.557702528817784
DWE,-8.36710951549359
WEA,-8.458489074155974
EAR,-6.300376814763998
NEM,-8.487035256062335
EMB,-8.091919528816174
MBR,-10.162299519818434
BRO,-8.059927037074683
ROI,-10.419522384785507
OID,-9.746577911543081
IDE,-6.914966490136199
DER,-6.563153043548196
EDC,-8.738073936375136
DCO,-7.817326648474407
URT,-8.61891330028047
RTU,-8.934892122944754
TUN,-8.475518814000775
UNI,-8.597125946095563
NIF,-8.701529065797061
IFO,-9.380424223649806
ORM,-7.726698631014589
RMK,-14.043863317761872
MKN,-12.172061140860281
KNE,-8.310522040864127
NEE,-8.647965622874972
EEB,-10.354983863647936
EBR,-8.552861607384335
BRE,-9.077528282562197
EEC,-9.90072859137034
ECH,-8.148084020788298
NDS,-6.586831228639492
DSH,-7.810433465099093
SHO,-6.907777960778226
HOE,-10.502903993724559
OES,-8.82621385428129
ADS,-8.06118727668697
DST,-7.855599194679283
TAR,-8.090619983474088
ARS,-7.913724375966131
SON,-6.903410274660715
NHI,-7.371197661112346
ISB,-8.516420328222079
SBR,-9.347938768505317
DAS,-7.872162720350958
ASE,-7.621428372137364
SER,-7.679973516623926
EEX,-8.488967623813389
EXP,-7.529150626889343
XPR,-8.445441358763498
SSI,-6.6472213225324985
SIO,-7.778562105024163
NON,-7.873207106868864
ISF,-7.679973516623926
SFL,-10.018511627026724
FLA,-8.87907734383836
LAT,-7.805538692722365
ATF,-8.925869505345117
FAC,-7.3743652279039935
ACE,-7.070320298241732
CEH,-8.730657338720086
SPO,-8.032596143357711
POK,-9.268950357186688
OKE,-7.538079257633644
KEI,-9.795368075712513
ATR,-8.614517688807432
TRE,-7.2980389059259565
REF,-7.899677683636227
FIN,-7.640289119827058
INE,-7.024119536831688
DFR,-8.177395260828575
CHI,-7.329692787852401
INW,-8.24174494238481
NWH,-7.573838107475176
WHI,-6.66173895202436
HIC,-7.053606817267992
CHO,-7.684289449089495
RGR,-9.957887005210289
FAT,-8.152219105936101
RSN,-10.380301671632227
OTO,-8.361985678493722
LYS,-8.091919528816174
YSP,-9.795368075712513
KEB,-10.930348008551498
UTT,-7.32063201912889
HTA,-8.636691546301755
NDW,-7.111415426189364
DWI,-7.429808183557079
EGE,-8.532452735753127
NTL,-7.60371454342575
TLE,-7.226579941943811
LEP,-9.09156360067858
EPA,-7.740329010145279
PAT,-8.25390314686462
TRO,-7.662047300355774
RON,-7.6469336625457265
NIZ,-9.418890504477602
IZI,-10.121889981480559
ZIN,-9.277424984177658
NGI,-7.353021040343309
NAT,-6.828255759538572
ONN,-9.146023517810962
ATU,-8.758124733420697
TUR,-7.180059926308918
RAL,-7.440597229547898
ALT,-8.270865774084198
LTO,-8.788975509141173
OAM,-10.975810382628255
OFI,-8.226752157798668
FIM,-10.99934088003845
HOH,-8.398416420118634
OHA,-7.998858003725861
ADG,-9.371034483299967
DGR,-9.516654673243494
GRO,-7.987079304533248
ROW,-7.5343493017985805
WNO,-9.134891677442118
OLD,-6.92909386939541
LDI,-7.818315279301347
NSO,-8.022839968412347
SOC,-8.87054244138852
OCI,-9.45380676958383
CIE,-8.934892122944754
IET,-8.810084472351408
ETY,-8.48510661515593
TYA,-8.127661255154438
DAT,-7.571517023260972
ATC,-8.226752157798668
TCO,-8.07260147797141
RTH,-6.4879582241505265
WEN,-7.779513127444867
NTU,-8.87054244138852
TUP,-8.701529065797061
UPT,-8.15637136103687
PTO,-8.522402399899626
OAN,-8.29766012722172
NAK,-11.181662436832404
AKI,-8.222297807449289
KIS,-8.842607664056967
ISS,-7.171217215893304
SSE,-7.146663552719252
EDH,-6.680900838776757
DHE,-6.855828296094717
RHA,-8.184502611287227
NDP,-7.885825570828075
SEN,-7.2475984148130985
GTO,-7.365521203107541
TOH,-6.93357544136965
OHE,-8.007186427832343
RHI,-8.05114955125346
SBA,-8.75055849303738
BAL,-8.548746375239228
ALD,-9.649414163089434
LDS,-8.718417283825584
DSC,-9.733064192376359
SCE,-9.409134329532238
SHI,-7.695598834527008
INI,-7.598937464277471
NGH,-7.054988987494943
GHE,-7.790996507222591
EAD,-6.8779835185702805
NDC,-7.9335052407134805
COM,-6.748467515584124
OMP,-7.983572579724038
MPL,-8.36028355042319
PLA,-7.533604977238723
LAC,-8.04368683005187
TLY,-7.5188336599184105
YSE,-8.616713079370868
SEA,-7.918086433046296
DHI,-6.748806901299242
HIM,-6.0877369665483725
IMS,-7.529150626889343
MSE,-7.580054133706182
LFO,-9.074050018185872
FON,-9.215549580459571
OFA,-7.405950193103186
FAF,-10.131840312333727
AFI,-9.932989453588561
STO,-6.210065015462902
FAL,-8.430735211373802
LLD,-9.21955760185711
LDE,-8.441744496882173
DEA,-7.560755966304674
ARF,-9.375718332612394
RFR,-8.940952747556446
MEH,-8.850906466871663
EHO,-7.930181137929641
OWY,-9.809756813164613
WYO,-9.760276755901243
SET,-7.75879675569112
TYO,-7.716819790009893
URF,-9.861813175120666
DSM,-9.273178693296208
SMI,-7.8143666068459305
MIN,-7.294517775527377
IND,-7.150714191169098
STS,-8.256965936395165
TSA,-7.645268383226665
IDH,-8.614517688807432
EWI,-7.269639431404259
UTA,-7.76816011997987
TAL,-7.196388969664666
LTE,-9.24394905498127
GHI,-7.5232421902031765
ONE,-6.259598176917425
NEB,-9.533003811245022
BEN,-8.919899338358613
NEA,-7.632045050051976
EPO,-7.950293547716737
POL,-7.920274617726849
OLI,-8.508499494730636
NES,-7.1153254995972075
SSA,-7.126157707926567
DAF,-9.053430730983136
AFF,-8.567399765830363
FEC,-9.127538703136858
CTE,-8.25850085611325
EDS,-7.667987071743559
DSY,-11.335813116659663
SYM,-10.306193699478504
YMP,-10.547355756295392
MPA,-8.310522040864127
YOF,-7.853547911908725
OFW,-8.375708020748823
FWH,-8.632217265906833
IFF,-8.60361245532517
NDE,-6.479624842591382
DEV,-8.220817422278854
NIR,-11.210649973705657
IRO,-9.120239400655247
ONY,-8.336753053012997
NYC,-10.419522384785507
YCO,-8.460367008980175
OUL,-6.552775724226997
ULD,-6.652139869183627
LDB,-8.280240842749654
DBE,-7.03626270381002
BED,-8.487035256062335
EDI,-6.6116754116075285
ERN,-7.885825570828075
RNE,-7.675676131411381
DCA,-8.837113144739327
CAN,-7.615758045077277
BEW,-10.045662616092674
LLW,-8.718417283825584
LWH,-9.134891677442118
HIL,-7.800667762487769
ILE,-7.303935149423237
LES,-7.1502069631592375
ESU,-7.978915993894088
LYC,-8.75055849303738
YCA,-9.207581410810395
BEC,-7.878445463530452
ECA,-7.075954115959989
ALM,-8.64570061624412
LMI,-10.78576677974039
TIM,-7.308677304131012
IME,-7.197983442497823
MES,-7.8222796056032555
ESL,-9.05683788930475
SLI,-8.237223457665964
IKE,-7.865919203711273
KET,-8.305679416388339
SEI,-8.407289592799122
EIF,-9.892823411863226
NEH,-8.965569375191802
HAS,-7.333340208309444
ANY,-7.4632241804769235
NYF,-11.478913960300336
YFE,-9.809756813164613
FEE,-8.146709450125131
LIN,-7.07689617914789
NGS,-7.309866364913202
GSA,-9.02327769281245
IDA,-8.713562905360785
NAY,-12.09795316870656
AYO,-8.937917843861293
TAY,-9.854208575735447
AYI,-8.20176922730816
YIN,-7.2033167884731855
HOL,-7.323643162626578
OLE,-7.180059926308918
LEE,-8.720853338623465
EEV,-8.340080843105671
GIH,-11.792571519155377
IHO,-11.303023293836672
HOP,-9.10938938463118
OPE,-7.866957086523692
FET,-9.555226948029732
ENG,-8.452876337251016
NGL,-7.987079304533248
GLI,-9.070583810209385
LIS,-8.056155819531604
HAM,-9.164856466144053
AMB,-9.974836563524061
MBA,-9.674415465294851
BAS,-9.77416586806191
SAD,-8.68727704308986
ADO,-8.238728348845385
ODA,-8.70873197809112
YIS,-9.45380676958383
ISW,-7.88160169971189
SWE,-7.337612414990464
WED,-8.483181686746345
EDN,-8.24628696381931
DNE,-8.592824864196173
ESD,-9.352515435532728
SDA,-9.375718332612394
YIM,-10.027480297009484
IMU,-9.726375204225562
MUS,-8.063712530554165
TPU,-10.71165880758667
PUT,-8.748049081431954
APP,-7.328479931427192
ARA,-7.885825570828075
CET,-8.080283974143427
IDT,-7.8494579266572
CEM,-9.489986426161332
EMY,-8.488967623813389
MYD,-8.97495911554164
YDA,-9.753403876613481
DAU,-9.385152364845752
AUG,-8.283385499429126
OMI,-8.341748900206369
GFO,-8.845366286496047
TOT,-6.471360332741488
OTA,-8.009578773470963
TAK,-7.847419189967352
KEM,-10.367562645854797
EME,-6.870671575275274
REI,-7.81141530121135
EIT,-7.75507582116543
HTT,-8.550801874421325
YSF,-10.748026451757543
SFE,-9.146023517810962
TEH,-9.248072772165132
ADB,-7.800667762487769
BEE,-7.373096996915999
NCA,-8.997217586142584
CEL,-8.905128021038301
LED,-7.215151246120189
DIC,-9.146023517810962
ICO,-9.21955760185711
ONF,-8.289704635780605
NFE,-9.71312997747554
FES,-9.500568535491869
SAL,-7.83225972835998
SEF,-9.320910096117398
TIV,-8.48510661515593
IVI,-8.130360312123603
ITI,-7.099776109532345
TIE,-8.677887302740022
DFI,-9.164856466144053
REW,-6.791455070068329
ORK,-9.203621009594299
RKS,-10.083050148164295
