ngram,freq
KE,-6.300584066131665
LK,-7.987089238832059
KN,-7.304513997197512
NN,-7.3662866207109765
VL,-9.569179855329264
OV,-6.104898498240532
VN,-8.663174394115282
SC,-7.237713543405878
MA,-5.7966862611741945
ID,-5.87612309182223
VO,-7.63462966806389
EM,-6.07351831760191
MP,-6.808287172852674
SS,-5.767075541896063
YA,-7.746883662241128
WO,-6.524435958187374
RD,-6.559819931218534
DS,-7.1717075049309384
SH,-5.6494655735113595
GR,-7.038440529664311
 V,-6.668525230477516
VA,-7.423384580541295
 K,-6.634086738581061
KU,-8.422146610544653
AG,-6.7902161477207725
GI,-7.119779893998174
NK,-7.635974658179222
K ,-6.418831893801993
IM,-5.737308090595933
PO,-6.476447498738196
WH,-5.555272135289047
FI,-6.495840754371949
IR,-6.255755239805657
IV,-6.797754600352781
EC,-6.365866358222081
EP,-6.808287172852674
IO,-6.042956138976535
AD,-5.607968094083547
CO,-5.488572630587893
UG,-6.845134234758112
FO,-5.953621563128538
OM,-5.632986211291983
DA,-7.146643536267722
AY,-6.348631012132364
YS,-7.59639165430956
SA,-5.903235837614211
SU,-6.660881881164948
UF,-9.134682914540438
FF,-6.993908284843794
M ,-5.505854075329684
IP,-8.218392182666284
PP,-7.072712383140188
EI,-6.792529624750303
SB,-8.885378537187556
RG,-7.780525978659362
 U,-6.311620133997779
NL,-7.280174928892245
NV,-8.318412231692792
VI,-6.478983425710074
EX,-6.895512476466288
XC,-8.546227129506295
WR,-8.682150295574289
TT,-6.557757366032186
RL,-7.800950883511403
LE,-5.196147032374684
OO,-6.062017489574353
TM,-9.471757742321795
NI,-6.215935778798441
OL,-5.987600781690981
UN,-5.868854527949386
OS,-6.123705987662921
CT,-6.652541127642328
DI,-5.988636916999324
IB,-7.768161060688413
BL,-6.7480778621794695
RM,-6.978099067475562
TW,-7.881919946045071
  ,-9.38298982175739
RU,-6.921521744941407
AC,-6.0903039179705285
CK,-7.068506680133521
PL,-6.603187795819781
MB,-7.9532514240505
BR,-7.350988005149114
OI,-7.225140409656
OE,-8.721217763765198
XP,-7.734182707046563
FL,-7.8414422448661405
OK,-6.815074863071359
DF,-10.305088895227291
TL,-6.931785036487619
IZ,-8.556311248572921
ZI,-9.442649658163726
TU,-6.749740833737878
LD,-6.099816817613535
OC,-7.670897755263206
CI,-7.0975391043395755
TY,-6.897761473398173
UP,-7.015383698569367
P ,-6.883074108481614
KI,-6.808581333760811
BA,-6.867662575268677
MS,-7.389156640351591
LT,-7.539808366294235
AF,-7.521637060730139
SY,-9.026314877818658
YM,-9.852221548224543
HY,-8.147473455986118
NY,-7.322550069828581
LM,-8.97623853983848
IK,-7.764328169832705
YI,-7.9349358937440675
OP,-6.931785036487619
GL,-7.644082810707645
OD,-6.917905104471218
DN,-9.196814695647445
SD,-10.635752790252758
MU,-7.525245002106338
PU,-7.891431474735045
AU,-7.110983355868838
RK,-8.217188088601478
KS,-8.360566671446826
EY,-6.707111873595951
NM,-10.012564198299723
DU,-7.9349358937440675
CL,-7.347451754937131
RC,-7.658432219886644
AB,-6.7983368419995065
BI,-8.020134033609516
GS,-8.149720647943022
BO,-6.632358556444982
TS,-6.458666463387956
VS,-8.51819561565041
TC,-8.481479600112138
YT,-8.253956936388567
DY,-7.8606334888472595
LW,-8.787085188752823
GU,-7.814534791946216
UI,-7.475881278988003
DL,-7.8105203345275545
PI,-6.600316980450982
YE,-7.083111090361086
RF,-8.84850800137923
LS,-7.550253929779292
HU,-7.563309757130707
IA,-6.972884385052088
C ,-8.587188487137361
UB,-8.137423120132617
BD,-12.167229161217145
UE,-7.389682540968498
SM,-7.510297040670465
PS,-7.956955131987985
NU,-8.07392680857349
UA,-7.758986684412371
SN,-8.855318470381755
OH,-9.053713852006771
RH,-9.569179855329264
EU,-9.196814695647445
GN,-8.107864317891073
OG,-8.292129509893599
ZE,-8.344037369495616
GO,-6.8984049740638795
OB,-8.149720647943022
CR,-7.31081399380397
YD,-12.049446125560763
DR,-6.758657025433517
SK,-7.265200386092564
MM,-7.711429431883324
XA,-9.119734953104565
FT,-7.267525427828172
CU,-7.512673750048312
EK,-9.31219676976629
SW,-8.431048746485246
V ,-7.070033980926781
BN,-12.637232790462882
EG,-7.267059986814417
GA,-6.812413320763847
NB,-10.879374872910509
GW,-12.049446125560763
TZ,-10.019836957628803
Z ,-10.041978083506017
UD,-7.682815176364854
DD,-7.773551909323289
OQ,-11.720942058588726
QU,-7.19135785955723
MT,-10.845473321234827
CY,-9.203245585977735
BB,-9.506095879902688
 Q,-7.675787740557397
BT,-9.410388795945504
UM,-7.726786223622058
AJ,-9.815853904053668
JE,-8.772301392568586
EB,-9.475986078431317
UK,-9.414364944325143
NR,-10.635752790252758
AZ,-8.986574549169143
FY,-10.520977275660329
AW,-7.27125677544103
CS,-10.344698033322338
JO,-8.366137716496281
OY,-8.348144151448269
DM,-9.190424897548674
EJ,-10.49716662696661
RV,-8.385884479431116
LP,-8.999646630736496
SF,-9.232707618708051
LV,-8.894812569420916
KL,-9.113817776076477
NP,-10.396523101186924
HM,-9.007572696008916
NH,-9.97697325319702
PY,-9.232707618708051
KO,-8.546227129506295
KA,-8.588932166742188
GY,-10.385940991856387
UZ,-8.5230856009446
ZO,-8.49092848931007
NW,-10.239337517664511
WU,-11.572522053470452
MC,-11.356298945000818
EZ,-9.698070868397284
EH,-8.368934921117344
II,-9.475986078431317
EO,-7.549019361721251
DG,-8.866773349356523
WL,-9.646513058732435
BS,-8.768117286046012
MN,-9.523717481252508
HL,-9.91593736261065
TN,-9.763668150883099
KB,-12.742593306120709
NQ,-9.45088015730024
TF,-9.719462058378602
XT,-8.79134958753928
ZU,-10.064620560255776
KH,-8.23295554685418
NX,-10.533098636192674
XI,-8.950856466567064
GG,-8.839498931436863
CQ,-10.17764394865917
BV,-11.111176486967832
DH,-10.780934800097254
AH,-9.17776650067675
 X,-9.467547209785453
XV,-10.509001084613613
DV,-9.171496887663155
YL,-9.532646111996808
VY,-10.257686656332707
LR,-8.79348862578803
AO,-11.202148265173559
DJ,-9.475986078431317
FC,-11.895295445733504
PH,-8.960932118555805
CD,-12.742593306120709
NJ,-10.152326140674882
BJ,-9.780762584242398
EQ,-9.442649658163726
RB,-9.573841868435077
IU,-10.111504146154626
B ,-9.752432077616172
YN,-11.068616872549036
AE,-9.821824071040172
DB,-11.202148265173559
ZY,-12.300760553841668
LH,-12.637232790462882
ZA,-10.019836957628803
XE,-9.203245585977735
WD,-9.034456035402357
YR,-10.385940991856387
RJ,-14.246670702896981
HS,-9.735811196380132
TB,-11.944085609902936
FS,-9.631550186055723
JA,-10.354850404786355
WK,-10.796683157065395
KW,-10.49716662696661
YB,-9.935871577511469
IX,-9.269936960476407
YF,-10.186227692350563
LB,-10.635752790252758
ML,-9.858413518472464
YW,-10.570370030989906
SQ,-9.809919168533854
X ,-9.209718100483352
XH,-10.862280439551208
UX,-11.178617767763365
XU,-12.106604539400712
PK,-12.049446125560763
FW,-11.572522053470452
GT,-9.804019446406665
AX,-11.178617767763365
LG,-10.473909764802343
LC,-10.705711378859668
KY,-10.334647697468835
RW,-9.31580037726959
PM,-11.761764053108982
DZ,-14.246670702896981
YP,-10.950833836892652
FB,-11.607613373281723
OX,-9.991057993078758
LN,-10.135796838723671
YK,-11.302231723730541
GM,-12.049446125560763
YV,-11.720942058588726
HB,-10.780934800097254
TÊ,-12.637232790462882
ÊT,-12.541922610658556
 À,-14.939817883456927
ÀT,-14.939817883456927
HN,-10.186227692350563
UV,-10.135796838723671
YG,-12.742593306120709
DK,-10.705711378859668
WT,-12.86037634177709
NZ,-11.84877543009861
WF,-11.133155393686607
MF,-10.041978083506017
MR,-10.545368728784489
AA,-12.300760553841668
DT,-11.068616872549036
HP,-13.148058414228872
 Z,-9.91593736261065
VR,-10.473909764802343
YY,-13.841205594788818
DW,-11.155628249538665
XX,-10.570370030989906
VU,-11.84877543009861
ZZ,-11.08967028174687
ZL,-11.178617767763365
KR,-10.37546969198909
PB,-12.541922610658556
SG,-11.133155393686607
PW,-11.944085609902936
KC,-11.068616872549036
WY,-11.276256237327281
OZ,-10.17764394865917
BC,-13.841205594788818
GD,-11.155628249538665
OJ,-11.413457358840766
HW,-11.328899970812703
IQ,-11.643981017452598
MK,-13.148058414228872
SR,-11.681721345435445
KF,-12.231767682354716
HK,-10.385940991856387
HD,-10.828944019283616
DQ,-11.133155393686607
FK,-12.86037634177709
HG,-13.841205594788818
JI,-12.541922610658556
SV,-10.570370030989906
YC,-9.815853904053668
ZH,-9.902865281043297
LZ,-11.720942058588726
VW,-13.553523522337036
BW,-11.944085609902936
CW,-12.993907734401613
UH,-11.08967028174687
WW,-13.330379971022827
IW,-13.553523522337036
YH,-12.231767682354716
WC,-11.995378904290487
KG,-12.231767682354716
PF,-10.334647697468835
TP,-11.413457358840766
XQ,-13.553523522337036
ZN,-12.106604539400712
KM,-11.538620501794771
WM,-14.246670702896981
HC,-10.812683498411836
XL,-13.553523522337036
FP,-13.553523522337036
DC,-12.637232790462882
TV,-12.106604539400712
YZ,-12.637232790462882
KT,-13.330379971022827
ZM,-10.796683157065395
WB,-13.553523522337036
BM,-10.705711378859668
IH,-13.330379971022827
CZ,-13.330379971022827
RZ,-10.533098636192674
SZ,-13.553523522337036
VG,-13.841205594788818
SJ,-13.841205594788818
FM,-14.246670702896981
PN,-12.86037634177709
UY,-11.895295445733504
TG,-12.637232790462882
TK,-12.541922610658556
YU,-10.845473321234827
PC,-10.095630796998336
RQ,-12.300760553841668
ZV,-14.246670702896981
UW,-14.246670702896981
ZD,-11.643981017452598
FD,-13.553523522337036
ZK,-13.553523522337036
HH,-12.86037634177709
MÊ,-14.939817883456927
TÉ,-14.939817883456927
É ,-14.939817883456927
KP,-14.939817883456927
EÀ,-13.841205594788818
À ,-13.841205594788818
GF,-13.330379971022827
AQ,-14.246670702896981
FH,-13.553523522337036
TD,-14.246670702896981
CM,-14.246670702896981
VK,-12.86037634177709
WP,-14.939817883456927
VT,-14.246670702896981
UQ,-14.939817883456927
HV,-13.553523522337036
VV,-14.939817883456927
IY,-14.939817883456927
XO,-13.330379971022827
XM,-14.939817883456927
GC,-14.246670702896981
Q ,-14.939817883456927
KV,-12.454911233668927
DP,-13.553523522337036
LQ,-14.939817883456927
ZC,-14.939817883456927
WG,-14.939817883456927
ZW,-14.939817883456927
WÄ,-14.939817883456927
ÄC,-14.939817883456927
XS,-13.148058414228872
MW,-13.148058414228872
ZS,-14.246670702896981
XY,-13.330379971022827
XF,-14.939817883456927
FN,-13.330379971022827
FJ,-14.939817883456927
VD,-13.553523522337036
MG,-14.939817883456927
MD,-14.939817883456927
UJ,-14.939817883456927
GZ,-13.553523522337036
UU,-14.246670702896981
KD,-13.841205594788818
BH,-14.939817883456927
